ticket_id,cst_id,prd_key,emp_id,issue_category,status,open_date,resolution_date
TKT-13048,14141,FR-R92B-44,EMP300,Billing,Resolved,2020-08-22,10/27/2020
TKT-13049,21934,LT-T990,EMP002,Billing,Open,2015-07-03,
TKT-13050,18319,FB-9873,EMP103,Billing,Closed,2013-03-18,2013-03-19
TKT-13051,27301,PD-T852,EMP151,Account,Closed,2024-12-05,2025-01-29
TKT-13052,12191,FB_9873,EMP231,Account,Open,2015-03-24,
TKT-13053,21224,TT-R982,EMP223,Product,Closed,04/08/2020,2020-08-06
TKT-13054,19966,BK-R50R-52,EMP075,Technical,Resolved,2011-12-30,01/14/2012
TKT-13055,24451,HB-R956,EMP244,Shipping,pending,11/25/2019,
TKT-13056,26070,PD_R853,EMP094,Returns,Open,03/15/2015,
TKT-13057,19607,BK-T18U-44,EMP245,Billing,o,04/04/2020,
TKT-13058,17323,FR-R38R-44,EMP045,General,Open,2017-10-04,
TKT-13059,17153,BK-M18S-48,EMP234,Billing,Pending,2013-12-28,
TKT-13060,25053,HB-M243,EMP112,Shipping,Pending,02/13/2023,
TKT-13061,12121,GL-H102-S,EMP270,Shipping,Resolved,04/03/2017,2017-04-09
TKT-13062,18405,GL-H102-S,EMP115,Account,In Progress,2017-04-08,
TKT-13063,19389,FR-T67U-44,EMP183,Technical,CLOSED,2012-01-05,02/03/2012
TKT-13064,20346,FR-R92R-56,EMP197,Technical,OPEN,05/12/2024,
TKT-13065,24638,PRD-LJ-0192-M,EMP206,product,Closed,2024-04-04,06/17/2024
TKT-13066,11512,BB-9108,EMP208,Returns,Resolved,05/25/2016,09/07/2016
TKT-13067,24112,SH-M897-X,EMP114,Product,Closed,2022-05-29,2022-07-12
TKT-13068,14972,FR-T67Y-54,EMP056,Returns,Open,2023-10-04,
TKT-13069,16697,VE-C304-L,EMP220,Shipping,Closed,2021-08-28,2021-12-21
TKT-13070,14186,FR-M21S-52,EMP254,Technical,Closed,05/20/2023,2023-06-04
TKT-13071,11718,FR-M94S-46,EMP299,Returns,Opened,2020-03-14,
TKT-13072,17059,PD-R347,EMP252,BILLING,Resolved,01/04/2016,2016-01-13
TKT-13073,19779,BK-T79Y-50,EMP017,Billing,open,2013-01-20,
TKT-13074,15617,BK-R64Y-48,EMP197,Product,Resolved,05/21/2016,06/21/2016
TKT-13075,19684,SH-W890-M,EMP241,Account,Resolved,2017-10-24,2017-12-03
TKT-13076,27885,BK-M68B-46,EMP275,Technical,Pending,2019-09-10,
TKT-13077,26833,CS-6583,EMP170,Technical,Pending,02/03/2021,
TKT-13078,12984,BK-T18U-50,EMP039,Returns,Closed,2012-11-18,2013-01-06
TKT-13079,26629,PRD-FR-M94B-44,EMP086,Product,closed,05/20/2014,2014-06-03
TKT-13080,29467,BK-R89B-52,EMP002,billing,Closed,2019-04-24,2019-08-21
TKT-13081,16425,,EMP244,Shipping,CLOSED,2021-12-04,2021-12-08
TKT-13082,18886,BK-M68B-38,EMP069,Shipping,Open,2014-04-17,
TKT-13083,11572,TT-T092,EMP274,Product,Pending,2017-11-23,
TKT-13084,25218,ST-1401,EMP038,Returns,Pending,05/01/2019,
TKT-13085,13342,FW-R820,EMP021,BILLING,Pending,2024-11-01,
TKT-13086,14787,BK-M68B-42,EMP221,Billing,Resolved,2012-10-23,2012-11-28
TKT-13087,28274,FR-R72Y-42,EMP233,Returns,Closed,2017-06-21,2017-08-30
TKT-13088,21866,FR-R38B-48,EMP196,Returns,Pending,2016-10-20,
TKT-13089,14657,SB-M891-M,EMP026,Account,Pending,2016-08-07,
TKT-13090,11025,FR-R92B-62,EMP023,Shipping,Open,12/31/2014,
TKT-13091,20969,SO-B909-L,EMP166,Account,Open,12/27/2018,
TKT-13092,19349,FR-R72R-60,EMP034,Billing,Closed,2024-02-03,03/11/2024
TKT-13093,21759,FR-M21B-40,EMP201,Account,Resolved,2011-02-11,2011-05-17
TKT-13094,18335,FR-M21B-40,EMP229,Account,Pending,2016-02-12,
TKT-13095,18240,FR-M63B-44,EMP075,Returns,Open,2015-01-18,
TKT-13096,15298,BK-M47B-44,EMP026,Returns,Resolved,2012-10-14,2013-01-02
TKT-13097,14825,PD-R853,EMP128,Account,CLOSED,02/07/2021,2021-02-24
TKT-13098,19452,TT-R982,EMP156,Account,Resolved,2017-07-14,2017-10-16
TKT-13099,19683,FR-R38B-58,EMP019,billing,Opened,2016-02-25,
TKT-13100,15008,FR-R38R-44,EMP010,Returns,Pending,2023-09-18,
TKT-13101,24042,FR-T67Y-54,EMP098,billing,Open,2022-10-09,
TKT-13102,18001,FR-M21B-42,EMP161,Product,Rsolvd,09/03/2023,11/30/2023
TKT-13103,15747,FR-R38B-52,EMP057,Returns,Closed,07/16/2022,08/09/2022
TKT-13104,19091,BK-M68S-38,EMP165,Account,Closed,2021-09-11,2021-09-19
TKT-13105,20589,VE-C304-L,EMP274,Shipping,Pending,05/12/2017,
TKT-13106,19711,FR-M94B-48,EMP295,Returns,Open,2023-12-10,
TKT-13107,23107,FR_T98Y_46,EMP164,Technical,Pending,12/18/2024,
TKT-13108,15139,FR-R92R-58,EMP066,Product,Resolved,2012-11-09,02/23/2013
TKT-13109,26968,FR-M63B-48,EMP253,Returns,Open,2021-04-26,
TKT-13110,26662,FR-M21B-40,EMP275,Technical,Resolved,2013-03-30,2013-05-01
TKT-13111,21703,FR-T98U-54,EMP056,Account,Opened,2020-04-25,
TKT-13112,11099,HB-T928,EMP115,Technical,Pending,2024-11-10,
TKT-13113,15702,BK-R79Y-42,EMP151,Billing,Resolved,2024-07-06,08/05/2024
TKT-13114,22480,GL-F110-S,EMP227,Billing,Pending,2020-03-31,
TKT-13115,22281,BK-T79Y-50,EMP155,Product,Resolved,09/16/2022,2022-09-22
TKT-13116,18290,FK-1639,EMP074,Shipping,Closed,2021-03-14,2021-04-06
TKT-13117,23046,PD-R563,EMP217,billing,Closed,11/20/2021,2022-02-13
TKT-13118,14408,FR-T67U-62,EMP009,Product,Resolved,2019-04-28,2019-05-25
TKT-13119,26749,BK-R50B-60,EMP263,Account,Pending,2013-10-11,
TKT-13120,21319,,EMP186,General,Closed,04/24/2012,2012-07-20
TKT-13121,24202,GL-F110-L,EMP013,BILLING,Pending,2011-10-25,
TKT-13122,11336,PRD-BK-T18Y-54,,Returns,Pending,2021-10-12,
TKT-13123,27733,SE-R995,EMP102,Billing,Pending,2023-09-02,
TKT-13124,21650,FW-M762,EMP051,Product,Open,2013-10-14,
TKT-13125,14122,BK-M68B-42,EMP090,Account,closed,2021-02-02,04/05/2021
TKT-13126,15248,FR-T98U-60,EMP031,Account,Pending,2022-01-12,
TKT-13127,27432,FR-R72Y-38,EMP258,Technical,open,2012-08-25,
TKT-13128,29352,RD-2308,,Returns,Pending,2011-06-02,
TKT-13129,20798,BK-R50R-44,EMP067,Billing,Clsd,2015-01-06,05/04/2015
TKT-13130,13691,RW-M423,EMP044,Account,Closed,2019-03-16,2019-06-04
TKT-13131,20321,FR-T98Y-60,EMP152,Technical,Resolved,2019-01-16,2019-03-16
TKT-13132,28480,,EMP172,Account,Open,05/08/2023,
TKT-13133,25660,BC-R205,EMP053,Product,Pending,2019-10-24,
TKT-13134,21804,BK-R64Y-38,EMP125,Product,OPEN,2020-09-18,
TKT-13135,22543,BK-M18S-48,EMP262,Product,Closed,2015-06-11,2015-06-25
TKT-13136,20640,FR-R92R-44,EMP211,Technical,Resolved,2019-09-24,2019-09-29
TKT-13137,27696,FR-M63B-44,EMP239,Billing,Resolved,02/23/2011,2011-06-05
TKT-13138,12383,FW-R762,EMP188,Shipping,Closed,2019-03-13,2019-06-26
TKT-13139,22955,FR-T98Y-54,EMP239,Account,Pending,2020-01-10,
TKT-13140,21651,RA-H123,EMP157,Product,Open,2018-03-24,
TKT-13141,16792,FW-M423,EMP067,Account,Closed,2017-03-23,2017-07-15
TKT-13142,13867,BK-M18S-40,EMP140,Technical,In Progress,2024-11-02,
TKT-13143,17858,TI-M602,EMP171,Returns,Closed,2018-11-20,2018-12-03
TKT-13144,25862,BK-T79Y-46,EMP201,SHIPPING,Open,2012-02-05,
TKT-13145,25353,SH-M897-X,EMP164,billing,Pending,2011-06-08,
TKT-13146,,HB_T928,EMP237,General,Pending,2024-08-22,
TKT-13147,15548,BK-T79U-54,EMP133,Billing,Resolved,01/27/2015,2015-02-22
TKT-13148,25585,FR-M63S-38,EMP054,Shipping,Closed,11/10/2024,02/10/2025
TKT-13149,27845,BK-M38S-38,EMP135,Account,Open,05/13/2012,
TKT-13150,17527,GL-F110-L,EMP228,Returns,Resolved,2023-07-30,10/19/2023
TKT-13151,29363,BK-R89R-44,EMP064,Shipping,open,2024-02-15,
TKT-13152,23531,BK-M18B-44,EMP151,Technical,Open,2024-04-28,
TKT-13153,27433,PRD-BK-M38S-40,EMP264,Shipping,In Progress,2019-01-13,
TKT-13154,29382,FR-M94S-42,EMP154,Billing,Closed,2024-04-21,2024-05-31
TKT-13155,11772,BK-T79U-50,EMP294,Technical,Resolved,09/24/2018,12/02/2018
TKT-13156,24630,FR-R38B-52,EMP226,billing,Resolved,2021-04-13,2021-05-22
TKT-13157,999999,HB_M763,EMP028,Shipping,Resolved,2013-11-28,2014-02-14
TKT-13158,22083,BK-M47B-44,EMP148,Returns,open,2019-11-17,
TKT-13159,27638,BK_R93R_52,EMP287,Product,Open,2019-01-16,
TKT-13160,17259,HB-M763,EMP123,Billing,Closed,2019-08-31,12/20/2019
TKT-13161,14119,PRD-BK-M38S-46,EMP103,Product,Closed,12/29/2013,2014-03-18
TKT-13162,26275,CH-0234,EMP188,Returns,Open,01/30/2023,
TKT-13163,19568,FR-T98Y-46,EMP175,Technical,Resolved,12/10/2017,2018-02-17
TKT-13164,15303,FR-T98U-60,EMP031,Technical,Closed,05/04/2011,2011-07-08
TKT-13165,11218,BK-M68B-42,EMP103,Billing,Pending,2014-07-22,
TKT-13166,28108,SH_W890_L,EMP059,account,In Progress,02/12/2012,
TKT-13167,18959,FR-T98Y-50,EMP075,Account,Open,2012-07-11,
TKT-13168,17381,TG-W091-M,,Product,Open,2021-06-20,
TKT-13169,23682,FR-R38B-48,EMP104,Billing,Pending,11/19/2014,
TKT-13170,19153,FR-R72R-60,EMP222,Billing,Pending,2020-03-25,
TKT-13171,12777,FR-T67U-54,EMP100,Product,open,2022-07-23,
TKT-13172,19898,SH-M897-X,EMP125,Product,Closed,2011-11-14,2012-02-05
TKT-13173,14848,BK-M47B-44,EMP109,Billing,Resolved,2022-11-22,2023-02-20
TKT-13174,13783,BK-R79Y-40,EMP077,Returns,Open,05/31/2024,
TKT-13175,15009,BK-R93R-52,EMP264,Returns,Open,2017-09-04,
TKT-13176,24418,FR-T67Y-58,EMP280,Product,Open,12/16/2016,
TKT-13177,26491,HB-T721,EMP240,Returns,Open,2016-02-03,
TKT-13178,16972,FR-M94B-38,EMP243,Billing,Pending,2020-02-01,
TKT-13179,15133,BK-R64Y-38,EMP221,Technical,Pending,03/06/2022,
TKT-13180,20075,RW-R820,EMP166,Returns,Closed,2015-10-03,12/28/2015
TKT-13181,25649,BK_R89R_52,EMP283,Billing,Closed,2011-08-12,2011-09-08
TKT-13182,20690,BB-7421,EMP008,Account,Closed,2024-04-08,2024-07-12
TKT-13183,13467,BC-M005,EMP190,Account,Pending,08/07/2017,
TKT-13184,13246,BK-R68R-48,EMP283,Product,Open,2021-12-04,
TKT-13185,14033,FR-R38R-60,EMP141,Billing,Open,2016-08-12,
TKT-13186,11659,TI-R628,EMP041,Returns,Closed,11/26/2020,2021-02-10
TKT-13187,18755,SE-T924,EMP035,billing,Pending,2019-10-23,
TKT-13188,23451,BK-R50R-48,EMP249,Product,Closed,2020-05-15,2020-06-02
TKT-13189,23869,TI-M823,EMP150,Returns,Resolved,2023-08-02,2023-09-13
TKT-13190,26871,,EMP098,billing,Pending,2019-04-21,
TKT-13191,22490,HB-T721,EMP137,Returns,Pending,2020-04-05,
TKT-13192,23869,BK-T44U-60,EMP257,Technical,Open,2011-01-02,
TKT-13193,11140,FR-M94S-46,EMP110,Shipping,Resolved,2011-11-24,2012-01-11
TKT-13194,23472,FR_M94B_48,EMP099,Product,Open,07/16/2011,
TKT-13195,28377,CS-4759,EMP154,Billing,Open,2017-03-08,
TKT-13196,26303,BK-M82B-38,EMP291,Product,RESOLVED,2024-11-21,2024-12-24
TKT-13197,13443,BK-R93R-44,EMP269,Returns,Resolved,01/27/2024,02/17/2024
TKT-13198,22778,FW-M762,EMP244,Account,Open,06/08/2012,
TKT-13199,28495,BK-R89B-44,EMP278,Technical,OPEN,2015-04-11,
TKT-13200,19735,SE-R581,EMP154,shipping,Resolved,2017-12-21,2018-01-12
TKT-13201,16593,BK-T18U-50,EMP021,Product,OPEN,2011-01-10,
TKT-13202,22394,PU-0452,EMP062,Account,Closed,2015-08-09,2015-11-12
TKT-13203,13447,FR-M21B-40,EMP122,Technical,Resolved,2014-02-07,2014-04-10
TKT-13204,17278,SO-B909-M,EMP226,Returns,In Progress,07/17/2015,
TKT-13205,24372,FR-R72R-58,EMP036,RETURNS,Closed,2018-01-16,2018-04-14
TKT-13206,22325,BK-M18B-42,EMP199,Returns,Close,2019-12-10,01/12/2020
TKT-13207,17074,FR-T67U-44,EMP268,Account,Pend,2011-09-19,
TKT-13208,14136,FR-T98U-50,EMP035,Account,Pending,2018-06-20,
TKT-13209,,FR-R92R-56,EMP156,Shipping,Pending,2021-11-23,
TKT-13210,20702,BK-M47B-40,EMP297,Account,Closed,04/28/2017,2017-06-21
TKT-13211,18368,FR-R38R-44,EMP219,BILLING,Pending,2022-10-01,
TKT-13212,23768,FR-R92B-44,EMP256,Product,Pending,2023-11-16,
TKT-13213,28382,BK_R50B_44,,Account,Clsd,2016-05-20,08/07/2016
TKT-13214,16922,PRD-BK-T44U-50,EMP108,technical,Open,2012-07-28,
TKT-13215,17672,SH-W890-L,EMP204,Technical,OPEN,2021-01-18,
TKT-13216,18123,GL-F110-L,EMP112,Product,Resolved,09/26/2015,2015-10-08
TKT-13217,14027,FR-R92B-44,EMP092,Product,o,2012-10-30,
TKT-13218,20052,BK-M82S-38,EMP133,General,Opened,2015-01-05,
TKT-13219,26999,LJ-0192-M,EMP207,Account,Closed,2023-09-23,2023-11-19
TKT-13220,24484,FR-T98U-54,EMP171,Billing,Resolved,03/01/2023,2023-06-01
TKT-13221,22851,BK-M18B-52,EMP278,Product,Closed,2022-03-28,2022-04-16
TKT-13222,21854,BK-R93R-52,EMP085,product,Open,2018-01-01,
TKT-13223,11531,FR-R72R-44,EMP030,Returns,Open,2021-09-05,
TKT-13224,28375,BK-M18S-52,EMP096,Account,Close,2016-09-18,2016-11-06
TKT-13225,21111,BK-R79Y-44,EMP235,Account,Pending,2011-01-23,
TKT-13226,,PRD-BK-T79Y-46,EMP111,Technical,Open,2020-12-22,
TKT-13227,13037,FW-M928,EMP169,Account,Opened,2019-12-05,
TKT-13228,25435,RW-R820,EMP161,Product,Pending,2014-12-29,
TKT-13229,14133,LJ-0192-X,EMP037,Billing,Open,2019-10-09,
TKT-13230,23880,BK-T79Y-54,EMP020,Product,Open,06/27/2018,
TKT-13231,15975,BK-M82S-38,EMP290,Account,Closed,2012-12-05,01/17/2013
TKT-13232,19249,BB-7421,EMP107,Billing,Open,2014-08-07,
TKT-13233,19649,HS-2451,EMP001,Account,Open,10/09/2011,
TKT-13234,12893,BK-T44U-60,EMP152,Technical,Pending,2024-08-04,
TKT-13235,14060,HB_R504,EMP195,Product,Open,2025-01-27,
TKT-13236,,FR-R38B-52,EMP206,Shipping,Open,2012-05-24,
TKT-13237,26354,PU-0452,EMP260,Returns,Closed,03/03/2016,2016-03-26
TKT-13238,16072,TI-M823,EMP211,General,Closed,2025-02-23,2025-02-28
TKT-13239,12956,FR-M94S-52,EMP204,Technical,Open,2021-03-10,
TKT-13240,15757,BK-R68R-44,EMP248,Technical,Pending,2015-07-02,
TKT-13241,16290,TI-M267,EMP286,Billing,Open,2013-05-03,
TKT-13242,999999,FR-R38R-62,EMP062,Technical,Resolved,2023-01-23,2023-05-16
TKT-13243,14895,FR-R72Y-44,EMP057,Billing,Open,2012-01-10,
TKT-13244,21784,BK-T18Y-50,EMP074,Billing,Pending,2014-06-30,
TKT-13245,13395,BK-T79Y-46,EMP272,Shipping,Pending,12/21/2015,
TKT-13246,28239,,EMP245,Product,Resolved,2014-03-23,2014-07-05
TKT-13247,12847,BK-T18Y-62,EMP177,Technical,Pending,2011-08-19,
TKT-13248,19983,BK-T79U-46,EMP015,product,open,11/01/2016,
TKT-13249,11774,RW-R820,,Returns,Resolved,2024-12-04,12/26/2024
TKT-13250,16815,BK-R19B-48,EMP148,Returns,Pending,2013-04-30,
TKT-13251,16288,BK-T18Y-58,EMP116,Product,Resolved,06/15/2020,2020-08-27
TKT-13252,11861,BK-T79U-60,EMP151,technical,Resolved,2018-04-08,07/15/2018
TKT-13253,28439,FR-T67U-58,EMP078,Product,Resolved,06/15/2015,2015-06-19
TKT-13254,25285,HB-T928,EMP157,Shipping,Closed,2023-04-12,2023-05-31
TKT-13255,29061,BK-M18B-48,,Billing,Open,2011-01-02,
TKT-13256,20388,FR-M21S-48,EMP284,Product,Pending,2023-08-03,
TKT-13257,999999,BK-M18B-42,EMP013,Account,Resolved,08/22/2018,2018-10-02
TKT-13258,24876,BK-R79Y-40,EMP263,Technical,Pending,2018-05-31,
TKT-13259,18004,PD-M340,EMP228,Shipping,Pending,2015-07-21,
TKT-13260,28330,BK-R50B-48,EMP216,billing,Open,2011-08-16,
TKT-13261,22593,FR-R72R-44,EMP239,Returns,Open,2022-12-28,
TKT-13262,14084,FR-M94S-42,EMP203,Technical,Pending,2017-07-27,
TKT-13263,22652,PRD-BK-T79Y-46,EMP107,General,Open,2018-01-12,
TKT-13264,23771,SJ-0194-M,EMP175,Shipping,Resolved,02/15/2014,2014-04-17
TKT-13265,14559,FR_T98Y_54,EMP202,Product,Open,2014-12-19,
TKT-13266,14860,TT-M928,EMP084,Billing,Open,2023-09-25,
TKT-13267,11315,BK_R93R_48,EMP188,Account,Resolved,2016-08-30,2016-12-23
TKT-13268,16934,BK-M68S-46,EMP169,General,Closed,2021-06-09,2021-08-09
TKT-13269,26186,TI-M267,EMP123,Account,Closed,2016-04-27,2016-06-09
TKT-13270,22644,TT-R982,EMP144,Product,Closed,2021-09-16,2021-11-23
TKT-13271,12448,GL-F110-L,EMP266,Shipping,Closed,2015-01-08,03/12/2015
TKT-13272,25100,HB-R956,EMP091,Product,Resolved,2011-07-28,2011-08-16
TKT-13273,21782,FR-R92R-62,EMP054,Technical,OPEN,2018-06-25,
TKT-13274,26322,CL-9009,EMP165,Returns,Pending,09/11/2023,
TKT-13275,20059,TG-W091-M,EMP283,Technical,Resolved,2021-02-19,2021-04-19
TKT-13276,16365,FR-R38R-62,EMP133,product,pending,2018-04-09,
TKT-13277,13061,CA-1098,,Returns,Open,2020-12-16,
TKT-13278,16777,BK-M47B-44,EMP053,Product,Pending,2020-06-25,
TKT-13279,14550,RW-M423,EMP183,Billing,Pending,2016-05-02,
TKT-13280,17039,GL-F110-S,EMP182,Technical,Open,2022-05-13,
TKT-13281,12455,PRD-TI-M267,EMP172,General,In Progress,2012-02-10,
TKT-13282,25075,FR-T67U-50,EMP248,Account,Open,2024-12-15,
TKT-13283,17915,BK-R64Y-44,EMP051,Billing,Open,2021-08-29,
TKT-13284,28356,BK-R50B-48,EMP239,Shipping,RESOLVED,04/04/2022,2022-05-14
TKT-13285,27893,CS-9183,EMP261,Account,open,2011-10-08,
TKT-13286,15357,FR-R72Y-40,EMP223,Returns,Open,08/07/2014,
TKT-13287,15176,FR-M21S-52,EMP086,Technical,Closed,2016-07-04,2016-07-27
TKT-13288,11243,FR-M94S-44,EMP194,technical,Opened,06/23/2015,
TKT-13289,21594,BK-M68S-42,EMP168,Product,CLOSED,2020-03-03,04/24/2020
TKT-13290,24099,BK-M47B-38,EMP300,Technical,Pending,2025-02-01,
TKT-13291,17223,TI-R628,EMP172,Returns,Resolved,2019-12-31,2020-01-10
TKT-13292,18107,CH-0234,EMP121,Product,Opened,2024-06-08,
TKT-13293,17811,RD-2308,EMP006,Technical,Closed,05/26/2017,2017-08-05
TKT-13294,25509,SH-W890-S,EMP130,SHIPPING,Close,06/26/2014,2014-07-30
TKT-13295,16321,FR-R72R-48,EMP251,Billing,Closed,2021-06-06,2021-09-16
TKT-13296,14136,PRD-HS-3479,EMP262,technical,Pending,2018-02-24,
TKT-13297,24733,LJ-0192-X,EMP194,Product,Open,2011-12-27,
TKT-13298,,GL-H102-L,EMP138,Product,pending,06/10/2018,
TKT-13299,,SE-R581,EMP147,Product,Pending,01/07/2013,
TKT-13300,14574,FR-T67Y-50,EMP162,Technical,Pending,2019-12-24,
TKT-13301,14698,FR-M63B-40,EMP030,Product,Resolved,2012-11-22,03/17/2013
TKT-13302,25799,FR-T67Y-44,,Technical,Closed,2023-03-30,2023-05-15
TKT-13303,15782,HS_0296,EMP253,Technical,Open,2012-09-16,
TKT-13304,28964,PRD-BK-T18Y-50,EMP098,Product,Pending,2024-05-31,
TKT-13305,21543,SH-W890-S,EMP015,Billing,Resolved,2016-09-01,2016-09-07
TKT-13306,24418,BK-R50R-52,EMP075,Technical,o,04/28/2018,
TKT-13307,,FW-M762,EMP076,Technical,Open,2021-11-29,
TKT-13308,19151,TT-T092,EMP296,Product,Pending,2021-03-17,
TKT-13309,27114,GL-F110-M,EMP260,Billing,Pending,04/27/2023,
TKT-13310,19206,FR-R38R-60,EMP155,General,Closed,2019-01-04,2019-03-14
TKT-13311,12542,BK-R89B-48,EMP115,Billing,Pending,01/31/2023,
TKT-13312,22671,CS-9183,EMP161,General,Closed,07/08/2011,2011-09-23
TKT-13313,14040,RW_M423,EMP052,Account,Pending,09/15/2024,
TKT-13314,28878,BK-R79Y-44,EMP169,Returns,OPEN,2018-06-26,
TKT-13315,27912,CH-0234,EMP177,product,Pending,2016-06-15,
TKT-13316,24747,,EMP143,Shipping,Open,2012-04-03,
TKT-13317,13841,BK-M82B-48,EMP016,Account,o,2022-02-26,
TKT-13318,25529,LO-C100,EMP136,Billing,Pending,09/21/2021,
TKT-13319,24113,LJ-0192-L,EMP063,Billing,Open,07/01/2023,
TKT-13320,13420,PD-R347,EMP019,General,Pending,07/01/2019,
TKT-13321,19249,SE-T762,EMP148,Technical,Open,2015-02-10,
TKT-13322,13559,BK-M82B-48,EMP233,Shipping,Closed,2011-03-21,2011-07-18
TKT-13323,28152,FR-T98Y-46,EMP009,Technical,Closed,2019-08-28,2019-11-30
TKT-13324,11495,,EMP038,General,open,2012-03-14,
TKT-13325,25244,,EMP072,Shipping,Open,2020-11-02,
TKT-13326,19672,BK-T79U-46,EMP223,Shipping,Open,11/17/2020,
TKT-13327,18704,FR-M21S-48,EMP085,Returns,Closed,2024-08-02,2024-10-20
TKT-13328,18973,BK-T44U-60,EMP272,Account,Closed,2022-08-29,2022-09-04
TKT-13329,12357,BK-R50R-60,EMP207,billing,Closed,04/24/2015,2015-07-27
TKT-13330,26496,GL-F110-M,EMP231,Technical,open,2016-05-07,
TKT-13331,12535,BK-T79Y-60,EMP184,Shipping,Open,11/30/2018,
TKT-13332,20869,FR-T67U-62,EMP209,Technical,Open,2019-05-10,
TKT-13333,17559,HL-U509,EMP085,Shipping,Pending,07/07/2016,
TKT-13334,19342,FR-R72R-52,EMP065,Returns,Opened,2017-03-24,
TKT-13335,20273,BK-R79Y-42,EMP033,Shipping,Resolved,01/21/2019,05/06/2019
TKT-13336,28427,PRD-FR-T67U-58,EMP068,Billing,Closed,2017-08-19,11/11/2017
TKT-13337,26545,RW-T905,EMP043,Product,Resolved,2020-05-28,2020-09-21
TKT-13338,25202,LT-T990,EMP251,Account,Open,09/17/2015,
TKT-13339,26950,FR-R72Y-42,EMP085,Product,Open,02/24/2018,
TKT-13340,25912,FW-R623,EMP160,Product,Closed,06/26/2016,2016-09-08
TKT-13341,15711,BK-M18S-40,EMP016,Shipping,pending,02/26/2020,
TKT-13342,11466,FR-M94S-42,EMP163,Product,Open,2016-11-30,
TKT-13343,13522,FR-R72Y-48,EMP036,Returns,closed,2014-01-24,2014-04-05
TKT-13344,18853,,EMP062,Shipping,Open,2022-07-21,
TKT-13345,14745,BK-M68B-38,EMP131,Account,RESOLVED,2015-03-26,04/25/2015
TKT-13346,21394,GL-H102-S,EMP283,Returns,Closed,2021-03-19,2021-05-05
TKT-13347,25888,,EMP103,Returns,Resolved,2021-02-13,2021-02-25
TKT-13348,14514,FR-T67U-50,EMP168,Shipping,Closed,2019-06-23,2019-08-02
TKT-13349,17264,BK-M38S-40,EMP103,Technical,Resolved,2019-11-28,2020-01-19
TKT-13350,17431,BK-T44U-54,EMP227,Product,Open,09/06/2016,
TKT-13351,19061,SE-R581,EMP155,Account,Closed,03/28/2013,2013-05-17
TKT-13352,12969,BC-R205,EMP007,Account,pending,2015-09-21,
TKT-13353,15958,BK-M18B-40,EMP085,Product,Open,03/28/2022,
TKT-13354,27686,VE-C304-S,EMP010,Returns,OPEN,2015-01-07,
TKT-13355,26259,HB_R504,EMP043,Account,Closed,2016-10-03,12/16/2016
TKT-13356,25616,PD-M562,EMP200,Product,Closed,06/13/2018,2018-08-25
TKT-13357,19960,BK-R50R-52,EMP257,technical,Pend,2014-02-12,
TKT-13358,19520,FR-R72Y-44,EMP059,Returns,Resolved,2018-12-24,2019-02-26
TKT-13359,15496,FW-M762,EMP144,Returns,Clsd,06/21/2013,2013-06-26
TKT-13360,12868,PD-T852,EMP138,Shipping,Closed,2018-11-11,01/27/2019
TKT-13361,16036,FR-M21B-42,,product,OPEN,08/03/2013,
TKT-13362,22849,BK-R64Y-48,EMP143,Product,Resolved,2017-03-30,2017-06-09
TKT-13363,17423,BK-R19B-58,EMP093,General,Pending,2023-02-03,
TKT-13364,28867,PRD-SH-W890-S,EMP279,Returns,Open,2021-04-18,
TKT-13365,14373,FW-R762,EMP086,Product,pending,2016-12-22,
TKT-13366,29372,BK-R93R-62,EMP101,Account,RESOLVED,2015-08-26,2015-10-02
TKT-13367,26060,TT-M928,EMP012,Product,Open,2020-10-20,
TKT-13368,11320,BK-T44U-54,EMP259,Billing,open,08/01/2015,
TKT-13369,26881,PRD-FR-M94B-38,EMP063,Returns,Open,2015-07-23,
TKT-13370,28821,HB-M243,EMP074,Shipping,Pending,2014-12-29,
TKT-13371,28818,HB-T928,EMP066,Technical,Resolved,2020-08-25,11/02/2020
TKT-13372,27018,BK-T18Y-44,EMP013,Returns,Open,2014-02-02,
TKT-13373,13693,LJ-0192-L,EMP300,Shipping,Open,07/11/2012,
TKT-13374,25579,BK-R50R-60,EMP053,Shipping,Open,09/11/2015,
TKT-13375,26194,HS-0296,EMP118,Account,In Progress,2011-12-29,
TKT-13376,15331,BK-M18S-40,EMP183,Returns,Closed,2012-07-22,2012-09-26
TKT-13377,22038,BK-R93R-56,EMP027,Account,Open,10/25/2019,
TKT-13378,11943,FR-T67Y-44,EMP155,Technical,Open,2018-09-13,
TKT-13379,15254,BK-R68R-44,EMP015,product,Close,2016-12-15,01/10/2017
TKT-13380,19057,WB-H098,EMP125,Technical,Pending,01/18/2022,
TKT-13381,27458,FR-R72R-60,EMP134,Billing,Pending,2014-02-27,
TKT-13382,24021,FR-R38B-60,EMP180,billing,Opened,2021-04-22,
TKT-13383,27455,BK-M82S-48,EMP198,account,Clsd,08/26/2013,2013-09-17
TKT-13384,11255,SB-M891-M,EMP162,Account,Open,2016-08-29,
TKT-13385,28766,FR-T67Y-50,EMP209,Billing,Open,2024-10-17,
TKT-13386,22267,FR-R38B-44,EMP209,Account,Pending,12/21/2016,
TKT-13387,19124,BK-R64Y-42,EMP092,Billing,Pending,2013-03-30,
